0 0.973
1 0.9780000000000001
2 0.9540000000000001
3 0.9410000000000003
4 0.9190000000000002
5 0.9350000000000002
6 0.9000000000000001
7 0.909
8 0.8630000000000001
9 0.8360000000000001
10 0.8220000000000001
11 0.8400000000000002
12 0.8180000000000001
13 0.7580000000000001
14 0.7600000000000001
15 0.7580000000000001
16 0.6920000000000001
17 0.741
18 0.68
19 0.634
20 0.6249999999999999
21 0.593
22 0.5059999999999999
23 0.515
24 0.457
25 0.472
26 0.41200000000000003
27 0.4529999999999999
28 0.379
29 0.32899999999999996
30 0.3440000000000001
31 0.296
32 0.248
33 0.26
34 0.21799999999999997
35 0.172
36 0.19499999999999995
37 0.133
38 0.128
39 0.09400000000000003
40 0.091
41 0.05
42 0.032
43 0.045
44 0.040999999999999995
45 0.025
46 0.033
47 0.034
48 0.021
49 0.006000000000000001
50 0.009000000000000001
51 0.0
52 0.0
53 0.0
54 0.0
55 0.004
56 0.001
57 0.0
58 0.0
59 0.0
60 0.0
61 0.0
62 0.0
63 0.0
64 0.0
65 0.0
66 0.0
67 0.0
68 0.0
69 0.0
70 0.0
71 0.0
72 0.0
73 0.0
74 0.0
75 0.0
76 0.0
77 0.0
78 0.0
79 0.0
80 0.0
81 0.0
82 0.0
83 0.0
84 0.0
85 0.0
86 0.0
87 0.0
88 0.0
89 0.0
90 0.0
91 0.0
92 0.0
93 0.0
94 0.0
95 0.0
96 0.0
97 0.0
98 0.0
99 0.0
