0.0 0.99
0.01 0.993
0.02 0.996
0.03 0.9430000000000001
0.04 0.961
0.05 0.9890000000000001
0.06 0.93
0.07 0.9239999999999999
0.08 0.9470000000000002
0.09 0.9520000000000002
0.1 0.921
0.11 0.929
0.12 0.9010000000000001
0.13 0.8510000000000002
0.14 0.8620000000000002
0.15 0.8700000000000001
0.16 0.8510000000000001
0.17 0.8290000000000001
0.18 0.81
0.19 0.8570000000000002
0.2 0.7950000000000002
0.21 0.7350000000000001
0.22 0.7170000000000002
0.23 0.745
0.24 0.6650000000000001
0.25 0.6960000000000001
0.26 0.67
0.27 0.5580000000000002
0.28 0.575
0.29 0.5529999999999999
0.3 0.522
0.31 0.5700000000000001
0.32 0.43300000000000005
0.33 0.36999999999999994
0.34 0.44599999999999995
0.35000000000000003 0.281
0.36 0.27699999999999997
0.37 0.235
0.38 0.228
0.39 0.18100000000000002
0.4 0.157
0.41000000000000003 0.125
0.42 0.14400000000000002
0.43 0.081
0.44 0.09
0.45 0.066
0.46 0.026000000000000002
0.47000000000000003 0.046
0.48 0.03
0.49 0.018000000000000002
0.5 0.013999999999999999
0.51 0.01
0.52 0.02
0.53 0.008
0.54 0.0030000000000000005
0.55 0.002
0.56 0.0
0.5700000000000001 0.0
0.58 0.002
0.59 0.0
0.6 0.0
0.61 0.004
0.62 0.0
0.63 0.0
0.64 0.0
0.65 0.0
0.66 0.0
0.67 0.0
0.68 0.0
0.6900000000000001 0.0
0.7000000000000001 0.0
0.71 0.0
0.72 0.0
0.73 0.0
0.74 0.0
0.75 0.0
0.76 0.0
0.77 0.0
0.78 0.0
0.79 0.0
0.8 0.0
0.81 0.0
0.8200000000000001 0.0
0.8300000000000001 0.0
0.84 0.0
0.85 0.0
0.86 0.0
0.87 0.0
0.88 0.0
0.89 0.0
0.9 0.0
0.91 0.0
0.92 0.0
0.93 0.0
0.9400000000000001 0.0
0.9500000000000001 0.0
0.96 0.0
0.97 0.0
0.98 0.0
0.99 0.0
