0 0.0
1 0.4
2 0.8666666666666667
3 1.35
4 1.86
5 2.3333333333333335
6 2.857142857142857
7 3.2875
8 3.8222222222222224
9 4.34
10 4.872727272727273
11 5.3
12 5.838461538461538
13 6.3428571428571425
14 6.82
15 7.325
16 7.823529411764706
17 8.322222222222223
18 8.826315789473684
19 9.315
20 9.814285714285715
21 10.363636363636363
22 10.843478260869565
23 11.358333333333333
24 11.852
25 12.357692307692307
26 12.862962962962962
27 13.357142857142858
28 13.837931034482759
29 14.353333333333333
30 14.896774193548387
31 15.409375
32 15.918181818181818
33 16.43235294117647
34 16.942857142857143
35 17.447222222222223
36 17.964864864864865
37 18.471052631578946
38 18.96923076923077
39 19.4675
40 19.96829268292683
41 20.476190476190474
42 20.97906976744186
43 21.46818181818182
44 21.973333333333333
45 22.471739130434784
46 22.974468085106384
47 23.479166666666668
