-0.85 0.01799999999999999
-0.7666666666666666 0.09359999999999995
-0.6833333333333333 0.07560000000000007
-0.6 0.08159999999999996
-0.5166666666666666 0.05159999999999998
-0.43333333333333335 0.032400000000000026
-0.35 0.02999999999999999
-0.2666666666666666 0.03719999999999998
-0.18333333333333324 0.032399999999999984
-0.09999999999999987 0.031199999999999988
-0.016666666666666607 0.027600000000000024
0.06666666666666665 0.02040000000000002
0.15000000000000013 0.02399999999999996
0.2333333333333334 0.014400000000000015
0.3166666666666669 0.020399999999999963
0.40000000000000013 0.006000000000000006
0.4833333333333334 0.002400000000000002
0.5666666666666669 5e-37
0.6500000000000001 5e-37
0.7333333333333334 0.001200000000000001
